employee_id,business_travel,business_travel_allowance_percent,business_travel_allowance_rs,performance,performance_bonus_percent,performance_bonus_rs,over_time,over_time_incentive_percent,over_time_incentive_rs,monthly_salary_rs,yearly_salary_rs,marital_status,marital_allowance_percent,marital_allowance_rs,home_distance_km,office_travel_allowance_01,office_travel_allowance_rs,years_at_company,range_years_at_company,training_months,yearly_package_rs,yearly_package_lpa,range_yearly_package
1683,Rarely,2,1354.72,Good,5,40641.6,Yes,10,6773.6,67736,812832,Divorced,0,0,1,0,0,2,0-5 yrs,2,861601.92,8.6,6-9 LPA
1684,Rarely,2,2083.84,Average,0,0,Yes,10,10419.2,104192,1250304,Single,0,0,8,0,0,5,0-5 yrs,2,1262807.04,12.6,12-15 LPA
1687,Rarely,2,1994.56,Good,5,59836.8,No,0,0,99728,1196736,Married,5,4986.4,4,0,0,0,0-5 yrs,5,1263553.76,12.6,12-15 LPA
1689,Rarely,2,1414.24,Good,5,42427.2,No,0,0,70712,848544,Married,5,3535.6,24,0,0,4,0-5 yrs,2,895921.04,9,6-9 LPA
1691,Frequently,5,5284,Average,0,0,Yes,10,10568,105680,1268160,Married,5,5284,7,0,0,9,5-10 yrs,3,1289296,12.9,12-15 LPA
1692,Rarely,2,2113.6,Average,0,0,No,0,0,105680,1268160,Single,0,0,2,0,0,1,0-5 yrs,2,1270273.6,12.7,12-15 LPA
1693,No Travel,0,0,Good,5,54926.4,No,0,0,91544,1098528,Single,0,0,7,0,0,7,5-10 yrs,5,1153454.4,11.5,9-12 LPA
1694,Rarely,2,2098.72,Average,0,0,No,0,0,104936,1259232,Divorced,0,0,22,0,0,4,0-5 yrs,1,1261330.72,12.6,12-15 LPA
1696,Rarely,2,1548.16,Average,0,0,No,0,0,77408,928896,Married,5,3870.4,5,0,0,15,10-15 yrs,3,934314.56,9.3,9-12 LPA
1697,Rarely,2,2068.96,Good,5,62068.8,No,0,0,103448,1241376,Divorced,0,0,1,0,0,1,0-5 yrs,2,1305513.76,13.1,12-15 LPA
1698,Rarely,2,1875.52,Good,5,56265.6,No,0,0,93776,1125312,Married,5,4688.8,21,0,0,14,10-15 yrs,6,1188141.92,11.9,9-12 LPA
1700,Frequently,5,2903.2,Average,0,0,No,0,0,58064,696768,Divorced,0,0,1,0,0,6,5-10 yrs,2,699671.2,7,6-9 LPA
1701,Rarely,2,1220.8,Average,0,0,No,0,0,61040,732480,Married,5,3052,19,0,0,10,5-10 yrs,3,736752.8,7.4,6-9 LPA
1702,Rarely,2,2173.12,Excellent,15,195580.8,Yes,10,10865.6,108656,1303872,Divorced,0,0,7,1,36400,3,0-5 yrs,2,1548891.52,15.5,15+ LPA
1703,Rarely,2,2128.48,Good,5,63854.4,Yes,10,10642.4,106424,1277088,Married,5,5321.2,2,0,0,8,5-10 yrs,2,1359034.48,13.6,12-15 LPA
1704,Frequently,5,4688.8,Average,0,0,Yes,10,9377.6,93776,1125312,Single,0,0,2,0,0,5,0-5 yrs,2,1139378.4,11.4,9-12 LPA
1706,Rarely,2,1786.24,Good,5,53587.2,Yes,10,8931.2,89312,1071744,Married,5,4465.6,2,0,0,10,5-10 yrs,3,1140514.24,11.4,9-12 LPA
1707,Rarely,2,1622.56,Good,5,48676.8,No,0,0,81128,973536,Married,5,4056.4,9,0,0,5,0-5 yrs,1,1027891.76,10.3,9-12 LPA
1708,Rarely,2,1220.8,Average,0,0,No,0,0,61040,732480,Single,0,0,6,0,0,10,5-10 yrs,3,733700.8,7.3,6-9 LPA
1709,Rarely,2,1339.84,Good,5,40195.2,No,0,0,66992,803904,Married,5,3349.6,9,0,0,5,0-5 yrs,2,848788.64,8.5,6-9 LPA
1710,Rarely,2,1458.88,Good,5,43766.4,No,0,0,72944,875328,Single,0,0,2,0,0,13,10-15 yrs,2,920553.28,9.2,9-12 LPA
1712,No Travel,0,0,Excellent,15,162100.8,No,0,0,90056,1080672,Married,5,4502.8,1,1,5200,23,20-25 yrs,3,1252475.6,12.5,12-15 LPA
1714,Rarely,2,1563.04,Average,0,0,No,0,0,78152,937824,Married,5,3907.6,22,0,0,1,0-5 yrs,2,943294.64,9.4,9-12 LPA
1716,Frequently,5,4800.4,Average,0,0,No,0,0,96008,1152096,Married,5,4800.4,9,0,0,23,20-25 yrs,3,1161696.8,11.6,9-12 LPA
1718,Rarely,2,1622.56,Good,5,48676.8,No,0,0,81128,973536,Married,5,4056.4,17,0,0,3,0-5 yrs,3,1027891.76,10.3,9-12 LPA
1719,Rarely,2,1414.24,Average,0,0,No,0,0,70712,848544,Single,0,0,28,0,0,21,20-25 yrs,2,849958.24,8.5,6-9 LPA
1720,Frequently,5,3833.2,Average,0,0,No,0,0,76664,919968,Married,5,3833.2,10,0,0,5,0-5 yrs,3,927634.4,9.3,9-12 LPA
1721,Rarely,2,1726.72,Average,0,0,No,0,0,86336,1036032,Married,5,4316.8,2,0,0,5,0-5 yrs,2,1042075.52,10.4,9-12 LPA
1722,No Travel,0,0,Good,5,47784,No,0,0,79640,955680,Married,5,3982,4,0,0,3,0-5 yrs,4,1007446,10.1,9-12 LPA
1724,Rarely,2,2068.96,Good,5,62068.8,Yes,10,10344.8,103448,1241376,Married,5,5172.4,8,0,0,1,0-5 yrs,3,1321030.96,13.2,12-15 LPA
1725,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Divorced,0,0,29,0,0,6,5-10 yrs,2,1234502.08,12.3,12-15 LPA
1727,Rarely,2,1205.92,Average,0,0,No,0,0,60296,723552,Single,0,0,13,0,0,10,5-10 yrs,3,724757.92,7.2,6-9 LPA
1728,Rarely,2,1429.12,Good,5,42873.6,No,0,0,71456,857472,Married,5,3572.8,27,0,0,7,5-10 yrs,3,905347.52,9.1,9-12 LPA
1729,Rarely,2,1191.04,Average,0,0,No,0,0,59552,714624,Married,5,2977.6,16,0,0,10,5-10 yrs,2,718792.64,7.2,6-9 LPA
1731,No Travel,0,0,Average,0,0,No,0,0,99728,1196736,Married,5,4986.4,2,0,0,1,0-5 yrs,3,1201722.4,12,9-12 LPA
1732,Rarely,2,1801.12,Average,0,0,Yes,10,9005.6,90056,1080672,Divorced,0,0,2,0,0,10,5-10 yrs,5,1091478.72,10.9,9-12 LPA
1733,Rarely,2,2128.48,Average,0,0,Yes,10,10642.4,106424,1277088,Divorced,0,0,13,0,0,2,0-5 yrs,3,1289858.88,12.9,12-15 LPA
1734,Rarely,2,1205.92,Good,5,36177.6,No,0,0,60296,723552,Single,0,0,1,0,0,0,0-5 yrs,2,760935.52,7.6,6-9 LPA
1735,Rarely,2,1458.88,Average,0,0,No,0,0,72944,875328,Single,0,0,4,0,0,3,0-5 yrs,3,876786.88,8.8,6-9 LPA
1736,Frequently,5,2866,Good,5,34392,No,0,0,57320,687840,Single,0,0,24,0,0,5,0-5 yrs,3,725098,7.3,6-9 LPA
1737,No Travel,0,0,Good,5,55372.8,Yes,10,9228.8,92288,1107456,Married,5,4614.4,1,0,0,9,5-10 yrs,2,1176672,11.8,9-12 LPA
1739,Rarely,2,1890.4,Average,0,0,No,0,0,94520,1134240,Married,5,4726,19,0,0,4,0-5 yrs,2,1140856.4,11.4,9-12 LPA
1740,Rarely,2,2009.44,Average,0,0,No,0,0,100472,1205664,Single,0,0,7,0,0,21,20-25 yrs,3,1207673.44,12.1,12-15 LPA
1744,Rarely,2,1533.28,Excellent,15,137995.2,No,0,0,76664,919968,Married,5,3833.2,4,1,20800,5,0-5 yrs,2,1084129.68,10.8,9-12 LPA
1745,Frequently,5,4651.6,Good,5,55819.2,No,0,0,93032,1116384,Single,0,0,2,0,0,9,5-10 yrs,2,1176854.8,11.8,9-12 LPA
1746,Frequently,5,3944.8,Average,0,0,No,0,0,78896,946752,Married,5,3944.8,10,0,0,2,0-5 yrs,2,954641.6,9.5,9-12 LPA
1747,Frequently,5,4205.2,Average,0,0,No,0,0,84104,1009248,Divorced,0,0,8,0,0,4,0-5 yrs,0,1013453.2,10.1,9-12 LPA
1749,Rarely,2,1458.88,Good,5,43766.4,No,0,0,72944,875328,Married,5,3647.2,5,0,0,5,0-5 yrs,3,924200.48,9.2,9-12 LPA
1751,Rarely,2,1696.96,Average,0,0,No,0,0,84848,1018176,Single,0,0,8,0,0,6,5-10 yrs,5,1019872.96,10.2,9-12 LPA
1752,Rarely,2,1473.76,Average,0,0,No,0,0,73688,884256,Single,0,0,9,0,0,2,0-5 yrs,3,885729.76,8.9,6-9 LPA
1753,Frequently,5,4354,Average,0,0,Yes,10,8708,87080,1044960,Single,0,0,1,0,0,3,0-5 yrs,5,1058022,10.6,9-12 LPA
1754,Rarely,2,2098.72,Average,0,0,No,0,0,104936,1259232,Divorced,0,0,15,0,0,7,5-10 yrs,2,1261330.72,12.6,12-15 LPA
1755,Rarely,2,2143.36,Average,0,0,Yes,10,10716.8,107168,1286016,Married,5,5358.4,2,0,0,5,0-5 yrs,3,1304234.56,13,12-15 LPA
1756,No Travel,0,0,Good,5,48676.8,No,0,0,81128,973536,Single,0,0,2,0,0,11,10-15 yrs,2,1022212.8,10.2,9-12 LPA
1757,Rarely,2,1890.4,Average,0,0,No,0,0,94520,1134240,Single,0,0,11,0,0,5,0-5 yrs,1,1136130.4,11.4,9-12 LPA
1758,Rarely,2,1801.12,Good,5,54033.6,Yes,10,9005.6,90056,1080672,Single,0,0,16,0,0,0,0-5 yrs,2,1145512.32,11.5,9-12 LPA
1760,Frequently,5,4540,Average,0,0,No,0,0,90800,1089600,Married,5,4540,2,0,0,6,5-10 yrs,4,1098680,11,9-12 LPA
1761,Rarely,2,1741.6,Average,0,0,No,0,0,87080,1044960,Married,5,4354,16,0,0,1,0-5 yrs,2,1051055.6,10.5,9-12 LPA
1762,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Divorced,0,0,4,0,0,1,0-5 yrs,2,1234502.08,12.3,12-15 LPA
1763,Rarely,2,1563.04,Good,5,46891.2,No,0,0,78152,937824,Married,5,3907.6,16,0,0,7,5-10 yrs,3,990185.84,9.9,9-12 LPA
1764,No Travel,0,0,Average,0,0,No,0,0,83360,1000320,Single,0,0,5,0,0,7,5-10 yrs,3,1000320,10,9-12 LPA
1766,Rarely,2,1592.8,Good,5,47784,Yes,10,7964,79640,955680,Married,5,3982,18,0,0,1,0-5 yrs,2,1017002.8,10.2,9-12 LPA
1767,Frequently,5,3163.6,Good,5,37963.2,Yes,10,6327.2,63272,759264,Married,5,3163.6,17,0,0,1,0-5 yrs,4,809881.6,8.1,6-9 LPA
1768,Rarely,2,1548.16,Excellent,15,139334.4,No,0,0,77408,928896,Divorced,0,0,12,1,62400,5,0-5 yrs,6,1132178.56,11.3,9-12 LPA
1770,Rarely,2,1592.8,Average,0,0,No,0,0,79640,955680,Married,5,3982,2,0,0,1,0-5 yrs,2,961254.8,9.6,9-12 LPA
1771,No Travel,0,0,Good,5,61176,No,0,0,101960,1223520,Divorced,0,0,4,0,0,9,5-10 yrs,2,1284696,12.8,12-15 LPA
1772,Rarely,2,2098.72,Good,5,62961.6,No,0,0,104936,1259232,Divorced,0,0,9,0,0,5,0-5 yrs,2,1324292.32,13.2,12-15 LPA
1774,No Travel,0,0,Average,0,0,Yes,10,9972.8,99728,1196736,Divorced,0,0,10,0,0,15,10-15 yrs,3,1206708.8,12.1,12-15 LPA
1775,No Travel,0,0,Good,5,47784,Yes,10,7964,79640,955680,Married,5,3982,1,0,0,3,0-5 yrs,2,1015410,10.2,9-12 LPA
1778,Rarely,2,2143.36,Average,0,0,No,0,0,107168,1286016,Single,0,0,2,0,0,9,5-10 yrs,5,1288159.36,12.9,12-15 LPA
1779,Rarely,2,1176.16,Average,0,0,No,0,0,58808,705696,Single,0,0,3,0,0,2,0-5 yrs,3,706872.16,7.1,6-9 LPA
1780,Rarely,2,1161.28,Average,0,0,No,0,0,58064,696768,Single,0,0,7,0,0,1,0-5 yrs,3,697929.28,7,6-9 LPA
1782,Rarely,2,1295.2,Average,0,0,No,0,0,64760,777120,Married,5,3238,6,0,0,5,0-5 yrs,3,781653.2,7.8,6-9 LPA
1783,Rarely,2,1875.52,Good,5,56265.6,Yes,10,9377.6,93776,1125312,Married,5,4688.8,8,0,0,1,0-5 yrs,6,1197519.52,12,9-12 LPA
1784,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Married,5,5135.2,29,0,0,12,10-15 yrs,3,1239637.28,12.4,12-15 LPA
1786,Rarely,2,1488.64,Average,0,0,No,0,0,74432,893184,Married,5,3721.6,3,0,0,2,0-5 yrs,2,898394.24,9,6-9 LPA
1787,Rarely,2,1384.48,Average,0,0,No,0,0,69224,830688,Married,5,3461.2,9,0,0,5,0-5 yrs,2,835533.68,8.4,6-9 LPA
1789,Rarely,2,1384.48,Good,5,41534.4,Yes,10,6922.4,69224,830688,Divorced,0,0,2,0,0,2,0-5 yrs,3,880529.28,8.8,6-9 LPA
1790,Rarely,2,2039.2,Average,0,0,Yes,10,10196,101960,1223520,Married,5,5098,10,0,0,12,10-15 yrs,1,1240853.2,12.4,12-15 LPA
1792,Frequently,5,5432.8,Average,0,0,Yes,10,10865.6,108656,1303872,Divorced,0,0,1,0,0,5,0-5 yrs,2,1320170.4,13.2,12-15 LPA
1794,Rarely,2,2024.32,Average,0,0,No,0,0,101216,1214592,Divorced,0,0,8,0,0,10,5-10 yrs,4,1216616.32,12.2,12-15 LPA
1797,Rarely,2,1949.92,Good,5,58497.6,Yes,10,9749.6,97496,1169952,Single,0,0,27,0,0,10,5-10 yrs,2,1240149.12,12.4,12-15 LPA
1798,Rarely,2,2039.2,Good,5,61176,No,0,0,101960,1223520,Married,5,5098,8,0,0,10,5-10 yrs,1,1291833.2,12.9,12-15 LPA
1799,Rarely,2,1920.16,Average,0,0,No,0,0,96008,1152096,Married,5,4800.4,1,0,0,5,0-5 yrs,6,1158816.56,11.6,9-12 LPA
1800,Rarely,2,1667.2,Excellent,15,150048,No,0,0,83360,1000320,Single,0,0,10,1,52000,4,0-5 yrs,3,1204035.2,12,9-12 LPA
1801,No Travel,0,0,Good,5,64747.2,No,0,0,107912,1294944,Single,0,0,26,0,0,2,0-5 yrs,3,1359691.2,13.6,12-15 LPA
1802,Rarely,2,2173.12,Good,5,65193.6,No,0,0,108656,1303872,Married,5,5432.8,2,0,0,4,0-5 yrs,5,1376671.52,13.8,12-15 LPA
1803,Rarely,2,2113.6,Good,5,63408,No,0,0,105680,1268160,Married,5,5284,13,0,0,0,0-5 yrs,2,1338965.6,13.4,12-15 LPA
1804,No Travel,0,0,Average,0,0,No,0,0,101960,1223520,Divorced,0,0,2,0,0,7,5-10 yrs,6,1223520,12.2,12-15 LPA
1805,No Travel,0,0,Average,0,0,No,0,0,109400,1312800,Divorced,0,0,2,0,0,11,10-15 yrs,3,1312800,13.1,12-15 LPA
1807,Frequently,5,5209.6,Good,5,62515.2,No,0,0,104192,1250304,Married,5,5209.6,9,0,0,7,5-10 yrs,3,1323238.4,13.2,12-15 LPA
1809,Rarely,2,1563.04,Good,5,46891.2,No,0,0,78152,937824,Single,0,0,10,0,0,10,5-10 yrs,4,986278.24,9.9,9-12 LPA
1812,Frequently,5,4837.6,Good,5,58051.2,No,0,0,96752,1161024,Divorced,0,0,20,0,0,2,0-5 yrs,6,1223912.8,12.2,12-15 LPA
1813,No Travel,0,0,Average,0,0,No,0,0,73688,884256,Single,0,0,9,0,0,3,0-5 yrs,2,884256,8.8,6-9 LPA
1814,Rarely,2,1964.8,Average,0,0,No,0,0,98240,1178880,Single,0,0,5,0,0,3,0-5 yrs,3,1180844.8,11.8,9-12 LPA
1815,Rarely,2,1905.28,Average,0,0,Yes,10,9526.4,95264,1143168,Divorced,0,0,4,0,0,22,20-25 yrs,3,1154599.68,11.5,9-12 LPA
1816,Rarely,2,1652.32,Average,0,0,No,0,0,82616,991392,Single,0,0,10,0,0,7,5-10 yrs,3,993044.32,9.9,9-12 LPA
1818,Rarely,2,1726.72,Average,0,0,Yes,10,8633.6,86336,1036032,Married,5,4316.8,20,0,0,5,0-5 yrs,3,1050709.12,10.5,9-12 LPA
1821,Rarely,2,1682.08,Excellent,15,151387.2,No,0,0,84104,1009248,Married,5,4205.2,21,1,109200,9,5-10 yrs,2,1275722.48,12.8,12-15 LPA
1822,Rarely,2,1473.76,Good,5,44212.8,No,0,0,73688,884256,Divorced,0,0,1,0,0,5,0-5 yrs,3,929942.56,9.3,9-12 LPA
1823,Rarely,2,2068.96,Excellent,15,186206.4,No,0,0,103448,1241376,Married,5,5172.4,8,1,41600,10,5-10 yrs,5,1476423.76,14.8,12-15 LPA
1824,No Travel,0,0,Excellent,15,132638.4,No,0,0,73688,884256,Divorced,0,0,2,1,10400,16,15-20 yrs,0,1027294.4,10.3,9-12 LPA
1826,Rarely,2,2054.08,Good,5,61622.4,No,0,0,102704,1232448,Married,5,5135.2,23,0,0,5,0-5 yrs,2,1301259.68,13,12-15 LPA
1827,Rarely,2,2068.96,Average,0,0,Yes,10,10344.8,103448,1241376,Divorced,0,0,4,0,0,22,20-25 yrs,4,1253789.76,12.5,12-15 LPA
1829,Rarely,2,1399.36,Average,0,0,No,0,0,69968,839616,Divorced,0,0,12,0,0,7,5-10 yrs,3,841015.36,8.4,6-9 LPA
1830,Rarely,2,1711.84,Good,5,51355.2,No,0,0,85592,1027104,Married,5,4279.6,7,0,0,7,5-10 yrs,2,1084450.64,10.8,9-12 LPA
1833,Frequently,5,4279.6,Average,0,0,No,0,0,85592,1027104,Married,5,4279.6,7,0,0,3,0-5 yrs,3,1035663.2,10.4,9-12 LPA
1834,Rarely,2,1696.96,Excellent,15,152726.4,No,0,0,84848,1018176,Married,5,4242.4,1,1,5200,3,0-5 yrs,3,1182041.76,11.8,9-12 LPA
1835,Rarely,2,1845.76,Good,5,55372.8,Yes,10,9228.8,92288,1107456,Married,5,4614.4,2,0,0,4,0-5 yrs,4,1178517.76,11.8,9-12 LPA
1836,Rarely,2,1384.48,Average,0,0,No,0,0,69224,830688,Single,0,0,10,0,0,5,0-5 yrs,4,832072.48,8.3,6-9 LPA
1837,Frequently,5,4986.4,Average,0,0,Yes,10,9972.8,99728,1196736,Married,5,4986.4,15,0,0,2,0-5 yrs,3,1216681.6,12.2,12-15 LPA
1839,No Travel,0,0,Good,5,35731.2,No,0,0,59552,714624,Single,0,0,14,0,0,0,0-5 yrs,4,750355.2,7.5,6-9 LPA
1842,Rarely,2,2024.32,Good,5,60729.6,No,0,0,101216,1214592,Married,5,5060.8,18,0,0,1,0-5 yrs,4,1282406.72,12.8,12-15 LPA
1844,Rarely,2,1533.28,Good,5,45998.4,Yes,10,7666.4,76664,919968,Divorced,0,0,13,0,0,2,0-5 yrs,3,975166.08,9.8,9-12 LPA
1845,No Travel,0,0,Excellent,15,152726.4,No,0,0,84848,1018176,Married,5,4242.4,2,1,10400,8,5-10 yrs,3,1185544.8,11.9,9-12 LPA
1847,Rarely,2,1786.24,Excellent,15,160761.6,Yes,10,8931.2,89312,1071744,Married,5,4465.6,2,1,10400,1,0-5 yrs,2,1258088.64,12.6,12-15 LPA
1849,Frequently,5,5172.4,Good,5,62068.8,No,0,0,103448,1241376,Married,5,5172.4,2,0,0,7,5-10 yrs,5,1313789.6,13.1,12-15 LPA
1850,Frequently,5,3721.6,Average,0,0,Yes,10,7443.2,74432,893184,Single,0,0,5,0,0,5,0-5 yrs,3,904348.8,9,6-9 LPA
1852,Frequently,5,3238,Average,0,0,No,0,0,64760,777120,Married,5,3238,20,0,0,11,10-15 yrs,3,783596,7.8,6-9 LPA
1853,Frequently,5,4688.8,Average,0,0,No,0,0,93776,1125312,Single,0,0,10,0,0,0,0-5 yrs,2,1130000.8,11.3,9-12 LPA
1854,No Travel,0,0,Excellent,15,113889.6,No,0,0,63272,759264,Married,5,3163.6,10,1,52000,6,5-10 yrs,1,928317.2,9.3,9-12 LPA
1856,Rarely,2,1652.32,Average,0,0,No,0,0,82616,991392,Single,0,0,9,0,0,2,0-5 yrs,2,993044.32,9.9,9-12 LPA
1857,Rarely,2,1920.16,Average,0,0,No,0,0,96008,1152096,Divorced,0,0,2,0,0,9,5-10 yrs,4,1154016.16,11.5,9-12 LPA
1858,No Travel,0,0,Good,5,40195.2,No,0,0,66992,803904,Divorced,0,0,1,0,0,3,0-5 yrs,2,844099.2,8.4,6-9 LPA
1859,Rarely,2,2083.84,Good,5,62515.2,No,0,0,104192,1250304,Divorced,0,0,29,0,0,7,5-10 yrs,3,1314903.04,13.1,12-15 LPA
1860,Rarely,2,1905.28,Average,0,0,No,0,0,95264,1143168,Single,0,0,8,0,0,0,0-5 yrs,3,1145073.28,11.5,9-12 LPA
1862,Rarely,2,1920.16,Average,0,0,Yes,10,9600.8,96008,1152096,Single,0,0,2,0,0,2,0-5 yrs,3,1163616.96,11.6,9-12 LPA
1863,Rarely,2,1369.6,Average,0,0,No,0,0,68480,821760,Divorced,0,0,3,0,0,19,15-20 yrs,5,823129.6,8.2,6-9 LPA
1864,Rarely,2,1235.68,Excellent,15,111211.2,No,0,0,61784,741408,Married,5,3089.2,23,1,119600,9,5-10 yrs,5,976544.08,9.8,9-12 LPA
1865,Rarely,2,1994.56,Average,0,0,No,0,0,99728,1196736,Married,5,4986.4,6,0,0,1,0-5 yrs,3,1203716.96,12,9-12 LPA
1866,Rarely,2,1905.28,Average,0,0,No,0,0,95264,1143168,Married,5,4763.2,6,0,0,16,15-20 yrs,2,1149836.48,11.5,9-12 LPA
1867,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Married,5,5135.2,10,0,0,22,20-25 yrs,3,1239637.28,12.4,12-15 LPA
1868,Frequently,5,4465.6,Excellent,15,160761.6,Yes,10,8931.2,89312,1071744,Single,0,0,24,1,124800,1,0-5 yrs,3,1370702.4,13.7,12-15 LPA
1869,Rarely,2,1652.32,Excellent,15,148708.8,No,0,0,82616,991392,Married,5,4130.8,10,1,52000,8,5-10 yrs,2,1197883.92,12,9-12 LPA
1870,Frequently,5,4614.4,Good,5,55372.8,No,0,0,92288,1107456,Married,5,4614.4,15,0,0,7,5-10 yrs,2,1172057.6,11.7,9-12 LPA
1871,Rarely,2,1310.08,Average,0,0,No,0,0,65504,786048,Divorced,0,0,19,0,0,2,0-5 yrs,2,787358.08,7.9,6-9 LPA
1873,Rarely,2,2158.24,Good,5,64747.2,No,0,0,107912,1294944,Married,5,5395.6,2,0,0,5,0-5 yrs,2,1367245.04,13.7,12-15 LPA
1875,Rarely,2,1860.64,Good,5,55819.2,No,0,0,93032,1116384,Married,5,4651.6,3,0,0,1,0-5 yrs,3,1178715.44,11.8,9-12 LPA
1876,Rarely,2,2024.32,Average,0,0,No,0,0,101216,1214592,Single,0,0,9,0,0,1,0-5 yrs,3,1216616.32,12.2,12-15 LPA
1878,Rarely,2,1816,Excellent,15,163440,Yes,10,9080,90800,1089600,Single,0,0,7,1,36400,1,0-5 yrs,2,1300336,13,12-15 LPA
1880,Rarely,2,1637.44,Average,0,0,Yes,10,8187.2,81872,982464,Married,5,4093.6,10,0,0,10,5-10 yrs,4,996382.24,10,9-12 LPA
1881,Rarely,2,2024.32,Average,0,0,No,0,0,101216,1214592,Divorced,0,0,20,0,0,10,5-10 yrs,2,1216616.32,12.2,12-15 LPA
1882,Rarely,2,1652.32,Average,0,0,Yes,10,8261.6,82616,991392,Married,5,4130.8,4,0,0,5,0-5 yrs,3,1005436.72,10.1,9-12 LPA
1883,Rarely,2,1577.92,Average,0,0,No,0,0,78896,946752,Single,0,0,7,0,0,3,0-5 yrs,2,948329.92,9.5,9-12 LPA
1885,Rarely,2,1860.64,Excellent,15,167457.6,Yes,10,9303.2,93032,1116384,Married,5,4651.6,7,1,36400,5,0-5 yrs,2,1336057.04,13.4,12-15 LPA
1886,Rarely,2,1354.72,Average,0,0,Yes,10,6773.6,67736,812832,Married,5,3386.8,16,0,0,3,0-5 yrs,2,824347.12,8.2,6-9 LPA
1888,Rarely,2,2083.84,Average,0,0,No,0,0,104192,1250304,Married,5,5209.6,25,0,0,9,5-10 yrs,2,1257597.44,12.6,12-15 LPA
1890,Frequently,5,5246.8,Excellent,15,188884.8,No,0,0,104936,1259232,Single,0,0,2,1,10400,10,5-10 yrs,2,1463763.6,14.6,12-15 LPA
1892,Rarely,2,2158.24,Average,0,0,No,0,0,107912,1294944,Divorced,0,0,1,0,0,19,15-20 yrs,3,1297102.24,13,12-15 LPA
1893,Rarely,2,2039.2,Average,0,0,Yes,10,10196,101960,1223520,Married,5,5098,1,0,0,1,0-5 yrs,3,1240853.2,12.4,12-15 LPA
1898,Rarely,2,2024.32,Average,0,0,No,0,0,101216,1214592,Single,0,0,2,0,0,8,5-10 yrs,5,1216616.32,12.2,12-15 LPA
1900,Frequently,5,3907.6,Average,0,0,No,0,0,78152,937824,Divorced,0,0,22,0,0,22,20-25 yrs,3,941731.6,9.4,9-12 LPA
1903,Rarely,2,1860.64,Good,5,55819.2,No,0,0,93032,1116384,Married,5,4651.6,1,0,0,2,0-5 yrs,5,1178715.44,11.8,9-12 LPA
1905,No Travel,0,0,Excellent,15,176832,Yes,10,9824,98240,1178880,Married,5,4912,16,1,83200,5,0-5 yrs,2,1453648,14.5,12-15 LPA
1907,Rarely,2,2143.36,Good,5,64300.8,No,0,0,107168,1286016,Single,0,0,24,0,0,4,0-5 yrs,3,1352460.16,13.5,12-15 LPA
1908,Rarely,2,1191.04,Good,5,35731.2,No,0,0,59552,714624,Married,5,2977.6,17,0,0,4,0-5 yrs,1,754523.84,7.5,6-9 LPA
1909,Rarely,2,1503.52,Excellent,15,135316.8,No,0,0,75176,902112,Married,5,3758.8,8,1,41600,5,0-5 yrs,3,1084291.12,10.8,9-12 LPA
1911,Rarely,2,1935.04,Average,0,0,No,0,0,96752,1161024,Married,5,4837.6,6,0,0,13,10-15 yrs,3,1167796.64,11.7,9-12 LPA
1912,Rarely,2,1979.68,Average,0,0,Yes,10,9898.4,98984,1187808,Divorced,0,0,10,0,0,5,0-5 yrs,2,1199686.08,12,9-12 LPA
1915,Rarely,2,1816,Average,0,0,Yes,10,9080,90800,1089600,Married,5,4540,3,0,0,4,0-5 yrs,3,1105036,11.1,9-12 LPA
1916,Rarely,2,1622.56,Average,0,0,No,0,0,81128,973536,Divorced,0,0,4,0,0,2,0-5 yrs,0,975158.56,9.8,9-12 LPA
1918,Frequently,5,4019.2,Good,5,48230.4,No,0,0,80384,964608,Married,5,4019.2,6,0,0,7,5-10 yrs,3,1020876.8,10.2,9-12 LPA
1922,Frequently,5,3386.8,Average,0,0,No,0,0,67736,812832,Single,0,0,1,0,0,4,0-5 yrs,3,816218.8,8.2,6-9 LPA
1924,Rarely,2,1339.84,Average,0,0,No,0,0,66992,803904,Single,0,0,10,0,0,10,5-10 yrs,2,805243.84,8.1,6-9 LPA
1927,Frequently,5,3312.4,Average,0,0,Yes,10,6624.8,66248,794976,Married,5,3312.4,1,0,0,7,5-10 yrs,2,808225.6,8.1,6-9 LPA
1928,Frequently,5,3424,Good,5,41088,No,0,0,68480,821760,Single,0,0,24,0,0,1,0-5 yrs,3,866272,8.7,6-9 LPA
1929,No Travel,0,0,Good,5,35284.8,No,0,0,58808,705696,Married,5,2940.4,21,0,0,3,0-5 yrs,1,743921.2,7.4,6-9 LPA
1931,Rarely,2,1310.08,Average,0,0,No,0,0,65504,786048,Married,5,3275.2,2,0,0,5,0-5 yrs,3,790633.28,7.9,6-9 LPA
1932,Frequently,5,4949.2,Good,5,59390.4,Yes,10,9898.4,98984,1187808,Married,5,4949.2,22,0,0,15,10-15 yrs,3,1266995.2,12.7,12-15 LPA
1933,Rarely,2,1949.92,Average,0,0,Yes,10,9749.6,97496,1169952,Single,0,0,13,0,0,2,0-5 yrs,0,1181651.52,11.8,9-12 LPA
